segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29371098.504,-3215.18,0.882,-3215.18,0.884,3215.18,0.958,3215.18,0.96,3215.18,0.938,3215.18,0.962
29371298.504,-3215.18,0.866,-3215.18,0.867,3215.18,0.939,3215.18,0.94,3215.18,0.93,3215.18,0.956
29371498.504,-3215.18,0.848,-3215.18,0.849,3215.18,0.901,3215.18,0.9,3215.18,0.899,3215.18,0.934
29371698.504,-3215.18,0.832,-3215.18,0.832,3215.18,0.83,3215.18,0.817,3215.18,0.846,3215.18,0.897
29371898.504,-3215.18,0.818,-3215.18,0.816,3215.18,0.73,3215.18,0.691,3215.18,0.798,3215.18,0.851
29372098.504,-3215.18,0.807,-3215.18,0.802,-3215.18,0.704,-3215.18,0.716,3215.18,0.793,3215.18,0.818
29372298.504,-3215.18,0.799,-3215.18,0.792,-3215.18,0.794,-3215.18,0.803,3215.18,0.798,3215.18,0.779
29372498.504,-3215.18,0.795,-3215.18,0.786,-3215.18,0.836,-3134.8,0.84,3215.18,0.799,3215.18,0.73
29372698.504,-3215.18,0.796,-3215.18,0.785,-3215.18,0.855,-2572.14,0.854,1044.93,0.789,nan,0.649
29372898.504,-3215.18,0.801,-3215.18,0.789,-2813.28,0.858,-1848.73,0.865,1768.35,0.744,nan,0.63
29373098.504,-3215.18,0.81,-3215.18,0.798,-2250.62,0.856,-1205.69,0.873,803.79,0.679,nan,0.605
29373298.504,-3215.18,0.819,-3215.18,0.807,-1687.97,0.855,-723.41,0.882,nan,0.626,nan,0.614
29373498.504,-3215.18,0.826,-3215.18,0.814,-964.55,0.853,-160.76,0.887,nan,0.573,80.38,0.657
29373698.504,-3215.18,0.829,-3215.18,0.818,-321.52,0.85,482.28,0.887,nan,0.598,0.0,0.724
29373898.504,-3215.18,0.828,-3215.18,0.818,321.52,0.844,964.55,0.879,241.14,0.669,401.9,0.757
29374098.504,-3215.18,0.824,-3054.42,0.815,964.55,0.835,1687.97,0.869,80.38,0.724,482.28,0.728
29374298.504,-2411.38,0.818,-2250.62,0.812,1687.97,0.822,2170.24,0.86,241.14,0.731,401.9,0.661
29374498.504,-1687.97,0.813,-1527.21,0.809,2411.38,0.806,2813.28,0.848,482.28,0.671,nan,0.567
29374698.504,-1044.93,0.808,-803.79,0.805,3215.18,0.79,3215.18,0.835,nan,0.593,nan,0.497
29374898.504,-401.9,0.804,-160.76,0.802,3215.18,0.767,3215.18,0.803,nan,0.548,nan,0.482
29375098.504,241.14,0.8,482.28,0.8,3215.18,0.732,3215.18,0.752,nan,0.539,nan,0.529
29375298.504,964.55,0.799,1205.69,0.8,-3215.18,0.725,3215.18,0.688,nan,0.592,nan,0.599
29375498.504,1687.97,0.802,1929.11,0.803,-3215.18,0.771,-3215.18,0.749,nan,0.634,-1044.93,0.654
29375698.504,2491.76,0.81,2652.52,0.812,-3215.18,0.816,-3215.18,0.82,-643.04,0.683,-1044.93,0.715
29375898.504,3215.18,0.824,3215.18,0.828,-3215.18,0.849,-3215.18,0.864,-643.04,0.734,-1044.93,0.77
29376098.504,3215.18,0.842,3215.18,0.845,-3215.18,0.868,-3215.18,0.886,-723.41,0.788,-1044.93,0.823
29376298.504,3215.18,0.858,3215.18,0.862,-3215.18,0.88,-3215.18,0.9,-482.28,0.836,-643.04,0.864
29376498.504,3215.18,0.873,3215.18,0.877,-3215.18,0.881,-3215.18,0.903,-321.52,0.868,-482.28,0.889
29376698.504,3215.18,0.886,3215.18,0.889,-3215.18,0.877,-3215.18,0.899,-80.38,0.885,-160.76,0.894
29376898.504,3215.18,0.895,3215.18,0.898,-3215.18,0.867,-3215.18,0.886,241.14,0.878,241.14,0.878
29377098.504,3215.18,0.899,3215.18,0.903,-2893.66,0.852,-3215.18,0.87,562.66,0.843,643.04,0.844
29377298.504,3215.18,0.899,3215.18,0.903,-2170.24,0.839,-2732.9,0.851,1044.93,0.791,1286.07,0.797
29377498.504,3215.18,0.896,3215.18,0.899,-1446.83,0.826,-2652.52,0.835,1687.97,0.729,2009.48,0.744
29377698.504,3215.18,0.887,3215.18,0.891,-723.41,0.817,-1848.73,0.818,2411.38,0.667,2652.52,0.693
29377898.504,3215.18,0.873,3215.18,0.876,80.38,0.809,-1044.93,0.803,-3215.18,0.699,-3215.18,0.693
29378098.504,3215.18,0.85,3215.18,0.852,803.79,0.805,-321.52,0.791,-3215.18,0.766,-3215.18,0.75
29378298.504,3215.18,0.817,3215.18,0.815,1446.83,0.803,482.28,0.782,-3215.18,0.83,-3215.18,0.809
29378498.504,3215.18,0.777,3215.18,0.77,2170.24,0.805,803.79,0.776,-3215.18,0.872,-3215.18,0.854
29378698.504,3215.18,0.735,3215.18,0.722,2974.04,0.809,1286.07,0.772,-3215.18,0.894,-3215.18,0.879
29378898.504,-3215.18,0.756,-3215.18,0.765,3215.18,0.813,2089.86,0.768,-3215.18,0.901,-3215.18,0.889
29379098.504,-3215.18,0.791,-3215.18,0.804,3215.18,0.815,2893.66,0.763,-3215.18,0.902,-3215.18,0.892
29379298.504,-3215.18,0.815,-3215.18,0.829,3215.18,0.807,3215.18,0.756,-3215.18,0.899,-3215.18,0.89
29379498.504,-3215.18,0.829,-3215.18,0.842,3215.18,0.791,3215.18,0.742,-3215.18,0.893,-3215.18,0.884
29379698.504,-3215.18,0.835,-3215.18,0.847,3215.18,0.767,-3215.18,0.75,-3215.18,0.884,-3215.18,0.875
29379898.504,-3215.18,0.835,-3215.18,0.847,3215.18,0.731,-3215.18,0.769,-3215.18,0.872,-3215.18,0.864
29380098.504,-3215.18,0.833,-3215.18,0.842,-3215.18,0.748,-3215.18,0.794,-3215.18,0.859,-3215.18,0.852
29380298.504,-3215.18,0.827,-3215.18,0.834,-3215.18,0.785,-3215.18,0.819,-3215.18,0.847,-3215.18,0.842
29380498.504,-3215.18,0.818,-3215.18,0.823,-3215.18,0.824,-3215.18,0.844,-3215.18,0.84,-3215.18,0.837
29380698.504,-3215.18,0.808,-3054.42,0.811,-3215.18,0.855,-3215.18,0.867,-3215.18,0.84,-3215.18,0.838
29380898.504,-2732.9,0.797,-2572.14,0.799,-3215.18,0.879,-3215.18,0.883,-3215.18,0.845,-3215.18,0.845
29381098.504,-2009.48,0.788,-1768.35,0.791,-3215.18,0.894,-3215.18,0.894,-3215.18,0.855,-3215.18,0.856
29381298.504,-1205.69,0.781,-964.55,0.785,-3215.18,0.901,-3215.18,0.9,-3215.18,0.866,-3215.18,0.866
29381498.504,-401.9,0.776,-160.76,0.782,-3215.18,0.901,-3215.18,0.901,-3215.18,0.875,nan,nan
29381698.504,321.52,0.774,643.04,0.781,-3215.18,0.897,-3215.18,0.896,-3215.18,0.88,nan,nan
29381898.504,1125.31,0.775,1446.83,0.784,-3215.18,0.888,nan,nan,-3215.18,0.879,nan,nan
29382098.504,1929.11,0.778,2250.62,0.791,-3215.18,0.875,nan,nan,-3215.18,0.874,nan,nan
29382298.504,2652.52,0.783,3054.42,0.799,-3215.18,0.86,nan,nan,-3215.18,0.865,nan,nan
29382498.504,3215.18,0.788,3215.18,0.805,-2732.9,0.843,nan,nan,-3215.18,0.855,nan,nan
29382698.504,3215.18,0.791,3215.18,0.808,-1929.11,0.829,nan,nan,-3215.18,0.843,nan,nan
29382898.504,3215.18,0.788,3215.18,0.804,-1205.69,0.818,nan,nan,-2652.52,0.828,nan,nan
29383098.504,3215.18,0.779,3215.18,0.793,-482.28,0.809,nan,nan,-1848.73,0.816,nan,nan
29383298.504,3215.18,0.764,3215.18,0.775,160.76,0.803,nan,nan,-1125.31,0.804,nan,nan
29383498.504,3215.18,0.742,3215.18,0.748,884.17,0.8,nan,nan,-401.9,0.792,nan,nan
29383698.504,-3215.18,0.741,-3215.18,0.729,1607.59,0.802,nan,nan,401.9,0.782,nan,nan
29383898.504,-3215.18,0.763,-3215.18,0.758,2411.38,0.805,nan,nan,1125.31,0.773,nan,nan
29384098.504,-3215.18,0.785,-3215.18,0.786,3134.8,0.811,nan,nan,1929.11,0.765,nan,nan
29384298.504,-3215.18,0.801,-3215.18,0.808,3215.18,0.816,nan,nan,2732.9,0.759,nan,nan
29384498.504,-3215.18,0.811,-3215.18,0.821,3215.18,0.817,nan,nan,3215.18,0.755,nan,nan
29384698.504,-3215.18,0.815,-3215.18,0.828,3215.18,0.812,nan,nan,3215.18,0.75,nan,nan
29384898.504,-3215.18,0.814,-3215.18,0.829,3215.18,0.802,nan,nan,3215.18,0.743,nan,nan
29385098.504,-3215.18,0.81,-3215.18,0.827,3215.18,0.782,nan,nan,-3215.18,0.747,nan,nan
29385298.504,-3215.18,0.803,-3215.18,0.821,3215.18,0.756,nan,nan,-3215.18,0.754,nan,nan
29385498.504,-2250.62,0.794,-3215.18,0.812,3215.18,0.728,nan,nan,-3215.18,0.761,nan,nan
29385698.504,-1446.83,0.782,-3215.18,0.8,-3215.18,0.756,nan,nan,-3215.18,0.766,nan,nan
29385898.504,-723.41,0.771,-3215.18,0.787,-3215.18,0.785,nan,nan,-3215.18,0.768,nan,nan
29386098.504,-160.76,0.76,-3215.18,0.775,-3215.18,0.811,nan,nan,-3215.18,0.769,nan,nan
29386298.504,482.28,0.751,-3215.18,0.766,-3215.18,0.833,nan,nan,-3215.18,0.768,nan,nan
29386498.504,884.17,0.744,-3215.18,0.761,-3215.18,0.849,nan,nan,-3215.18,0.767,nan,nan
29386698.504,803.79,0.741,-3215.18,0.759,-3215.18,0.86,nan,nan,-3215.18,0.764,nan,nan
29386898.504,-3215.18,0.743,-3215.18,0.759,-3215.18,0.864,nan,nan,-3215.18,0.761,nan,nan
29387098.504,-2491.76,0.746,-2491.76,0.759,-3215.18,0.861,nan,nan,-3215.18,0.758,nan,nan
29387298.504,-1366.45,0.75,-1607.59,0.761,-3215.18,0.855,nan,nan,-3215.18,0.757,nan,nan
29387498.504,-884.17,0.753,-884.17,0.761,-3215.18,0.846,nan,nan,-3215.18,0.756,nan,nan
29387698.504,-80.38,0.752,-80.38,0.759,-3215.18,0.834,nan,nan,-3215.18,0.758,nan,nan
29387898.504,-3215.18,0.75,241.14,0.753,-2732.9,0.821,nan,nan,-3215.18,0.761,nan,nan
29388098.504,-3215.18,0.751,-3215.18,0.75,-2009.48,0.81,nan,nan,-3215.18,0.764,nan,nan
29388298.504,-3215.18,0.754,-3215.18,0.751,-1205.69,0.8,nan,nan,-3215.18,0.769,nan,nan
29388498.504,-3215.18,0.762,-3215.18,0.757,-482.28,0.793,nan,nan,-3215.18,0.775,nan,nan
29388698.504,-3215.18,0.775,-3215.18,0.768,321.52,0.788,nan,nan,-3215.18,0.781,nan,nan
29388898.504,-3215.18,0.79,-3215.18,0.782,964.55,0.782,nan,nan,-3215.18,0.786,nan,nan
29389098.504,-3215.18,0.804,-3215.18,0.796,1768.35,0.777,nan,nan,-3215.18,0.79,nan,nan
29389298.504,-3215.18,0.817,-3215.18,0.808,2491.76,0.771,nan,nan,-3215.18,0.793,nan,nan
29389498.504,-3215.18,0.824,-3215.18,0.817,3215.18,0.765,nan,nan,-3215.18,0.795,nan,nan
29389698.504,-3215.18,0.827,-3215.18,0.821,3215.18,0.758,nan,nan,-3215.18,0.793,nan,nan
29389898.504,-3215.18,0.826,-3215.18,0.821,3215.18,0.748,nan,nan,-3215.18,0.788,nan,nan
29390098.504,-3215.18,0.822,-3215.18,0.818,-3215.18,0.739,nan,nan,-2491.76,0.784,nan,nan
29390298.504,-3215.18,0.814,-3215.18,0.811,-3215.18,0.755,nan,nan,-1768.35,0.78,nan,nan
29390498.504,-3215.18,0.803,-3215.18,0.802,-3215.18,0.772,nan,nan,-964.55,0.778,nan,nan
29390698.504,-2732.9,0.792,-3215.18,0.791,-3215.18,0.789,nan,nan,-160.76,0.776,nan,nan
29390898.504,-1929.11,0.78,-3215.18,0.781,-3215.18,0.804,nan,nan,643.04,0.773,nan,nan
29391098.504,-1125.31,0.77,-3215.18,0.772,-3215.18,0.816,nan,nan,1286.07,0.771,nan,nan
29391298.504,-3215.18,0.762,nan,nan,-3215.18,0.824,nan,nan,2089.86,0.769,nan,nan
29391498.504,-3215.18,0.756,nan,nan,-3215.18,0.828,nan,nan,2893.66,0.767,nan,nan
29391698.504,-3215.18,0.753,nan,nan,-3215.18,0.829,nan,nan,3215.18,0.766,nan,nan
29391898.504,-3215.18,0.753,nan,nan,-3215.18,0.829,nan,nan,3215.18,0.761,nan,nan
29392098.504,-3215.18,0.755,nan,nan,-3215.18,0.826,nan,nan,3215.18,0.753,nan,nan
29392298.504,-3215.18,0.758,nan,nan,-3215.18,0.821,nan,nan,3215.18,0.743,nan,nan
29392498.504,-3215.18,0.762,nan,nan,-3215.18,0.814,nan,nan,-3215.18,0.747,nan,nan
29392698.504,-3215.18,0.766,nan,nan,-3215.18,0.806,nan,nan,-3215.18,0.758,nan,nan
29392898.504,-3215.18,0.768,nan,nan,-2813.28,0.797,nan,nan,-3215.18,0.768,nan,nan
29393098.504,-3215.18,0.77,nan,nan,-2089.86,0.79,nan,nan,-3215.18,0.777,nan,nan
29393298.504,-3215.18,0.771,nan,nan,-1366.45,0.785,nan,nan,-3215.18,0.783,nan,nan
29393498.504,-3215.18,0.77,nan,nan,-562.66,0.782,nan,nan,-3215.18,0.789,nan,nan
29393698.504,-3215.18,0.768,nan,nan,160.76,0.781,nan,nan,-3215.18,0.794,nan,nan
29393898.504,-3215.18,0.766,nan,nan,964.55,0.783,nan,nan,-3215.18,0.796,nan,nan
29394098.504,-3215.18,0.763,nan,nan,1768.35,0.786,nan,nan,-3215.18,0.796,nan,nan
29394298.504,-3215.18,0.76,nan,nan,2572.14,0.791,nan,nan,-3215.18,0.797,nan,nan
29394498.504,-2572.14,0.758,nan,nan,3215.18,0.798,nan,nan,-3215.18,0.797,nan,nan
29394698.504,-1768.35,0.756,nan,nan,3215.18,0.805,nan,nan,-3215.18,0.797,nan,nan
29394898.504,-964.55,0.756,nan,nan,3215.18,0.809,nan,nan,-3215.18,0.798,nan,nan
29395098.504,-160.76,0.758,nan,nan,3215.18,0.811,nan,nan,-3215.18,0.801,nan,nan
29395298.504,643.04,0.761,nan,nan,3215.18,0.81,nan,nan,-3215.18,0.803,nan,nan
29395498.504,1446.83,0.763,nan,nan,3215.18,0.804,nan,nan,-3215.18,0.805,nan,nan
29395698.504,2250.62,0.765,nan,nan,3215.18,0.794,nan,nan,-3215.18,0.807,nan,nan
29395898.504,3054.42,0.765,nan,nan,3215.18,0.781,nan,nan,-3215.18,0.806,nan,nan
29396098.504,3215.18,0.764,nan,nan,3215.18,0.766,nan,nan,-3215.18,0.804,nan,nan
29396298.504,3215.18,0.758,nan,nan,3215.18,0.747,nan,nan,-3215.18,0.799,nan,nan
29396498.504,3215.18,0.749,nan,nan,-3215.18,0.743,nan,nan,-2652.52,0.793,nan,nan
29396698.504,-3215.18,0.74,nan,nan,-3215.18,0.762,nan,nan,-1929.11,0.789,nan,nan
29396898.504,-3215.18,0.752,nan,nan,-3215.18,0.777,nan,nan,-1125.31,0.787,nan,nan
29397098.504,-3215.18,0.766,nan,nan,-3215.18,0.79,nan,nan,-321.52,0.786,nan,nan
29397298.504,-3215.18,0.781,nan,nan,-3215.18,0.8,nan,nan,401.9,0.787,nan,nan
29397498.504,-3215.18,0.796,nan,nan,-3215.18,0.804,nan,nan,1205.69,0.79,nan,nan
29397698.504,-3215.18,0.808,nan,nan,-3215.18,0.804,nan,nan,1929.11,0.794,nan,nan
29397898.504,-3215.18,0.817,nan,nan,-3215.18,0.801,nan,nan,2732.9,0.798,nan,nan
29398098.504,-3215.18,0.823,nan,nan,-3215.18,0.796,nan,nan,3215.18,0.804,nan,nan
29398298.504,-3215.18,0.825,nan,nan,-3054.42,0.788,nan,nan,3215.18,0.808,nan,nan
29398498.504,-3215.18,0.825,nan,nan,-2250.62,0.78,nan,nan,3215.18,0.808,nan,nan
29398698.504,-3215.18,0.822,nan,nan,-1446.83,0.771,nan,nan,3215.18,0.806,nan,nan
29398898.504,-3215.18,0.818,nan,nan,-3215.18,0.762,nan,nan,3215.18,0.8,nan,nan
29399098.504,-3215.18,0.814,nan,nan,-3215.18,0.757,nan,nan,3215.18,0.791,nan,nan
29399298.504,-3215.18,0.81,nan,nan,-3215.18,0.754,nan,nan,3215.18,0.78,nan,nan
29399498.504,-3215.18,0.807,nan,nan,-3215.18,0.753,nan,nan,3215.18,0.768,nan,nan
29399698.504,-3215.18,0.804,nan,nan,-3215.18,0.755,nan,nan,3215.18,0.754,nan,nan
29399898.504,-3215.18,0.802,nan,nan,-3215.18,0.759,nan,nan,3215.18,0.74,nan,nan
29400098.504,-3215.18,0.8,nan,nan,-3215.18,0.765,nan,nan,-3215.18,0.753,nan,nan
29400298.504,-3215.18,0.798,nan,nan,-3215.18,0.77,nan,nan,-3215.18,0.765,nan,nan
29400498.504,-3215.18,0.796,nan,nan,-3215.18,0.775,nan,nan,-3215.18,0.774,nan,nan
29400698.504,-3215.18,0.793,nan,nan,-3215.18,0.778,nan,nan,-3215.18,0.783,nan,nan
29400898.504,-3215.18,0.789,nan,nan,-3215.18,0.78,nan,nan,-3215.18,0.79,nan,nan
29401098.504,-3215.18,0.785,nan,nan,-3215.18,0.78,nan,nan,-3215.18,0.796,nan,nan
29401298.504,-3215.18,0.781,nan,nan,-3215.18,0.778,nan,nan,-3215.18,0.802,nan,nan
29401498.504,-3215.18,0.776,nan,nan,-3054.42,0.774,nan,nan,-3215.18,0.807,nan,nan
29401698.504,-3215.18,0.773,nan,nan,-2250.62,0.771,nan,nan,-3215.18,0.813,nan,nan
29401898.504,-3215.18,0.771,nan,nan,-1527.21,0.767,nan,nan,-3215.18,0.819,nan,nan
29402098.504,-3215.18,0.771,nan,nan,-723.41,0.764,nan,nan,-3215.18,0.826,nan,nan
29402298.504,-3215.18,0.772,nan,nan,80.38,0.761,nan,nan,-3215.18,0.835,nan,nan
29402498.504,-3215.18,0.776,nan,nan,884.17,0.76,nan,nan,-3215.18,0.845,nan,nan
29402698.504,-3215.18,0.781,nan,nan,1607.59,0.759,nan,nan,-3215.18,0.854,nan,nan
29402898.504,-3215.18,0.786,nan,nan,2411.38,0.758,nan,nan,-3215.18,0.862,nan,nan
29403098.504,-3215.18,0.792,nan,nan,3215.18,0.759,nan,nan,-3215.18,0.868,nan,nan
29403298.504,-3215.18,0.796,nan,nan,3215.18,0.758,nan,nan,-3215.18,0.872,nan,nan
29403498.504,-3215.18,0.799,nan,nan,3215.18,0.756,nan,nan,-3215.18,0.876,nan,nan
29403698.504,-3215.18,0.801,nan,nan,3215.18,0.753,nan,nan,-3215.18,0.876,nan,nan
29403898.504,-3215.18,0.802,nan,nan,3215.18,0.749,nan,nan,-3215.18,0.875,nan,nan
29404098.504,-3215.18,0.801,nan,nan,-3215.18,0.744,nan,nan,-3215.18,0.87,nan,nan
29404298.504,-3215.18,0.8,nan,nan,-3215.18,0.75,nan,nan,-3215.18,0.863,nan,nan
29404498.504,-3215.18,0.798,nan,nan,-3215.18,0.757,nan,nan,-3215.18,0.854,nan,nan
29404698.504,-3215.18,0.796,nan,nan,-3215.18,0.765,nan,nan,-3215.18,0.844,nan,nan
29404898.504,-3215.18,0.794,nan,nan,-3215.18,0.774,nan,nan,-3215.18,0.834,nan,nan
29405098.504,-3215.18,0.792,nan,nan,-3215.18,0.783,nan,nan,-3215.18,0.824,nan,nan
29405298.504,-3215.18,0.791,nan,nan,-3215.18,0.791,nan,nan,-3215.18,0.814,nan,nan
29405498.504,-3215.18,0.79,nan,nan,-3215.18,0.8,nan,nan,-3215.18,0.805,nan,nan
29405698.504,-3215.18,0.788,nan,nan,-3215.18,0.807,nan,nan,-3215.18,0.796,nan,nan
29405898.504,-3215.18,0.788,nan,nan,-3215.18,0.814,nan,nan,-3215.18,0.788,nan,nan
29406098.504,-3215.18,0.787,nan,nan,-3215.18,0.819,nan,nan,-3215.18,0.782,nan,nan
29406298.504,-3215.18,0.788,nan,nan,-3215.18,0.823,nan,nan,-3215.18,0.777,nan,nan
29406498.504,-3215.18,0.788,nan,nan,-3215.18,0.824,nan,nan,-3215.18,0.773,nan,nan
29406698.504,-3215.18,0.789,nan,nan,-3215.18,0.824,nan,nan,-3215.18,0.768,nan,nan
29406898.504,-3215.18,0.789,nan,nan,-3215.18,0.823,nan,nan,-3215.18,0.763,nan,nan
29407098.504,-3215.18,0.789,nan,nan,-3215.18,0.821,nan,nan,-2572.14,0.76,nan,nan
29407298.504,-3215.18,0.789,nan,nan,-3215.18,0.817,nan,nan,-1768.35,0.757,nan,nan
29407498.504,-3215.18,0.789,nan,nan,-3215.18,0.812,nan,nan,-964.55,0.755,nan,nan
29407698.504,-3215.18,0.787,nan,nan,-3215.18,0.806,nan,nan,-160.76,0.754,nan,nan
29407898.504,-3215.18,0.784,nan,nan,-3215.18,0.799,nan,nan,643.04,0.752,nan,nan
29408098.504,-3215.18,0.78,nan,nan,-3215.18,0.792,nan,nan,1446.83,0.75,nan,nan
29408298.504,-2974.04,0.775,nan,nan,-3215.18,0.784,nan,nan,2250.62,0.748,nan,nan
29408498.504,-2170.24,0.771,nan,nan,-2974.04,0.777,nan,nan,3054.42,0.747,nan,nan
29408698.504,-1366.45,0.77,nan,nan,-2170.24,0.77,nan,nan,3215.18,0.745,nan,nan
29408898.504,-562.66,0.769,nan,nan,-1366.45,0.763,nan,nan,-3215.18,0.747,nan,nan
29409098.504,160.76,0.77,nan,nan,-643.04,0.758,nan,nan,-3215.18,0.749,nan,nan
29409298.504,964.55,0.771,nan,nan,160.76,0.753,nan,nan,-3215.18,0.753,nan,nan
29409498.504,1687.97,0.773,nan,nan,964.55,0.749,nan,nan,-3215.18,0.757,nan,nan
29409698.504,2491.76,0.777,nan,nan,-3215.18,0.747,nan,nan,-3215.18,0.76,nan,nan
29409898.504,3215.18,0.782,nan,nan,-3215.18,0.747,nan,nan,-3215.18,0.763,nan,nan
29410098.504,3215.18,0.787,nan,nan,-3215.18,0.748,nan,nan,-3215.18,0.764,nan,nan
29410298.504,3215.18,0.789,nan,nan,-3215.18,0.751,nan,nan,-3215.18,0.765,nan,nan
29410498.504,3215.18,0.789,nan,nan,-3215.18,0.753,nan,nan,-3215.18,0.765,nan,nan
29410698.504,3215.18,0.79,nan,nan,-3215.18,0.756,nan,nan,-3215.18,0.764,nan,nan
29410898.504,3215.18,0.79,nan,nan,-3215.18,0.758,nan,nan,-2732.9,0.761,nan,nan
29411098.504,3215.18,0.79,nan,nan,-3215.18,0.758,nan,nan,-1929.11,0.759,nan,nan
29411298.504,3215.18,0.789,nan,nan,-3134.8,0.758,nan,nan,-1125.31,0.758,nan,nan
29411498.504,3215.18,0.788,nan,nan,-2331.0,0.758,nan,nan,-321.52,0.757,nan,nan
29411698.504,3215.18,0.786,nan,nan,-1607.59,0.758,nan,nan,482.28,0.756,nan,nan
29411898.504,3215.18,0.786,nan,nan,-884.17,0.758,nan,nan,1286.07,0.757,nan,nan
29412098.504,3215.18,0.785,nan,nan,-80.38,0.758,nan,nan,2089.86,0.759,nan,nan
29412298.504,3215.18,0.782,nan,nan,723.41,0.759,nan,nan,2893.66,0.762,nan,nan
29412498.504,3215.18,0.781,nan,nan,1527.21,0.761,nan,nan,3215.18,0.766,nan,nan
29412698.504,3215.18,0.78,nan,nan,2331.0,0.764,nan,nan,3215.18,0.77,nan,nan
29412898.504,3215.18,0.778,nan,nan,3054.42,0.767,nan,nan,3215.18,0.775,nan,nan
29413098.504,3215.18,0.775,nan,nan,3215.18,0.771,nan,nan,3215.18,0.78,nan,nan
29413298.504,3215.18,0.773,nan,nan,3215.18,0.774,nan,nan,3215.18,0.786,nan,nan
29413498.504,3215.18,0.773,nan,nan,3215.18,0.778,nan,nan,3215.18,0.792,nan,nan
29413698.504,3215.18,0.774,nan,nan,3215.18,0.781,nan,nan,3215.18,0.798,nan,nan
29413898.504,3215.18,0.775,nan,nan,3215.18,0.784,nan,nan,3215.18,0.805,nan,nan
29414098.504,3215.18,0.776,nan,nan,3215.18,0.786,nan,nan,3215.18,0.814,nan,nan
29414298.504,3215.18,0.778,nan,nan,3215.18,0.789,nan,nan,3215.18,0.823,nan,nan
29414498.504,3215.18,0.782,nan,nan,3215.18,0.792,nan,nan,3215.18,0.833,nan,nan
29414698.504,3215.18,0.787,nan,nan,3215.18,0.795,nan,nan,3215.18,0.844,nan,nan
29414898.504,3215.18,0.792,nan,nan,3215.18,0.798,nan,nan,3215.18,0.854,nan,nan
29415098.504,3215.18,0.797,nan,nan,3215.18,0.8,nan,nan,3215.18,0.863,nan,nan
29415298.504,3215.18,0.802,nan,nan,3215.18,0.802,nan,nan,3215.18,0.872,nan,nan
29415498.504,3215.18,0.805,nan,nan,3215.18,0.804,nan,nan,3215.18,0.879,nan,nan
29415698.504,3215.18,0.81,nan,nan,3215.18,0.805,nan,nan,3215.18,0.885,nan,nan
29415898.504,3215.18,0.815,nan,nan,3215.18,0.806,nan,nan,3215.18,0.888,nan,nan
29416098.504,3215.18,0.819,nan,nan,3215.18,0.806,nan,nan,3215.18,0.888,nan,nan
29416298.504,3215.18,0.823,nan,nan,3215.18,0.806,nan,nan,3215.18,0.886,nan,nan
29416498.504,3215.18,0.826,nan,nan,3215.18,0.805,nan,nan,3215.18,0.882,nan,nan
29416698.504,3215.18,0.829,nan,nan,3215.18,0.804,nan,nan,3215.18,0.876,nan,nan
29416898.504,3215.18,0.834,nan,nan,3215.18,0.802,nan,nan,3215.18,0.868,nan,nan
29417098.504,3215.18,0.839,nan,nan,3215.18,0.801,nan,nan,3215.18,0.858,nan,nan
29417298.504,3215.18,0.843,nan,nan,3215.18,0.799,nan,nan,3215.18,0.846,nan,nan
29417498.504,3215.18,0.847,nan,nan,3215.18,0.796,nan,nan,3215.18,0.833,nan,nan
29417698.504,3215.18,0.852,nan,nan,3215.18,0.794,nan,nan,3215.18,0.822,nan,nan
29417898.504,3215.18,0.857,nan,nan,3215.18,0.791,nan,nan,3215.18,0.813,nan,nan
29418098.504,3215.18,0.861,nan,nan,3215.18,0.789,nan,nan,3215.18,0.805,nan,nan
29418298.504,3215.18,0.864,nan,nan,3215.18,0.786,nan,nan,3215.18,0.798,nan,nan
29418498.504,3215.18,0.868,nan,nan,3215.18,0.784,nan,nan,3215.18,0.789,nan,nan
29418698.504,3215.18,0.872,nan,nan,3215.18,0.781,nan,nan,3215.18,0.78,nan,nan
29418898.504,3215.18,0.872,nan,nan,3215.18,0.779,nan,nan,3215.18,0.77,nan,nan
29419098.504,3215.18,0.871,nan,nan,3215.18,0.777,nan,nan,3215.18,0.76,nan,nan
29419298.504,3215.18,0.87,nan,nan,3215.18,0.775,nan,nan,3215.18,0.75,nan,nan
29419498.504,3215.18,0.868,nan,nan,3215.18,0.774,nan,nan,3215.18,0.742,nan,nan
29419698.504,3215.18,0.863,nan,nan,3215.18,0.773,nan,nan,-3215.18,0.75,nan,nan
29419898.504,3215.18,0.852,nan,nan,3215.18,0.772,nan,nan,-3215.18,0.758,nan,nan
29420098.504,3215.18,0.84,nan,nan,3215.18,0.772,nan,nan,-3215.18,0.767,nan,nan
29420298.504,3215.18,0.83,nan,nan,3215.18,0.772,nan,nan,-3215.18,0.773,nan,nan
29420498.504,3215.18,0.819,nan,nan,3215.18,0.771,nan,nan,-3215.18,0.777,nan,nan
29420698.504,3215.18,0.802,nan,nan,3215.18,0.771,nan,nan,-3215.18,0.779,nan,nan
29420898.504,3215.18,0.78,nan,nan,3215.18,0.771,nan,nan,-3215.18,0.779,nan,nan
